sample_index,timestamp_utc,elapsed_s,event,reason,pressure_voltage_v,pressure_bar,pressure_state,flow_voltage_v,flow_l_min,flow_state,estop_active,process_healthy,trip_latched,permit_requested,gpio23_command_high,relay_energized_expected,red_indicator_expected,green_indicator_expected,record_kind
340,2026-09-12T07:04:54.547443+00:00,34.032005,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
341,2026-09-12T07:04:54.647445+00:00,34.131988,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
342,2026-09-12T07:04:54.747447+00:00,34.231990,,pressure_invalid,-0.142,-0.43004,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
343,2026-09-12T07:04:54.847445+00:00,34.331997,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
344,2026-09-12T07:04:54.947443+00:00,34.431992,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
345,2026-09-12T07:04:55.047447+00:00,34.532005,,pressure_invalid,-0.144,-0.4361,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
346,2026-09-12T07:04:55.147446+00:00,34.631997,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
347,2026-09-12T07:04:55.247446+00:00,34.731997,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
348,2026-09-12T07:04:55.347446+00:00,34.831992,,pressure_invalid,-0.142,-0.43004,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
349,2026-09-12T07:04:55.447445+00:00,34.931984,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
350,2026-09-12T07:04:55.547448+00:00,35.032003,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
351,2026-09-12T07:04:55.647445+00:00,35.131990,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
352,2026-09-12T07:04:55.747446+00:00,35.231996,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
353,2026-09-12T07:04:55.847446+00:00,35.331992,,pressure_invalid,-0.144,-0.4361,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
354,2026-09-12T07:04:55.947446+00:00,35.431997,,pressure_invalid,-0.14,-0.42399,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
355,2026-09-12T07:04:56.047447+00:00,35.531998,,pressure_invalid,-0.14,-0.42399,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
356,2026-09-12T07:04:56.147486+00:00,35.633413,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
357,2026-09-12T07:04:56.247509+00:00,35.733433,,pressure_invalid,-0.142,-0.43004,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
358,2026-09-12T07:04:56.347553+00:00,35.833490,,pressure_invalid,-0.14,-0.42399,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
359,2026-09-12T07:04:56.447529+00:00,35.933461,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
360,2026-09-12T07:04:56.547505+00:00,36.033444,,pressure_invalid,-0.144,-0.4361,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
361,2026-09-12T07:04:56.647542+00:00,36.133504,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
362,2026-09-12T07:04:56.747512+00:00,36.233448,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
363,2026-09-12T07:04:56.847500+00:00,36.333430,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
364,2026-09-12T07:04:56.947502+00:00,36.433427,,pressure_invalid,-0.14,-0.42399,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
365,2026-09-12T07:04:57.047524+00:00,36.533442,,pressure_invalid,-0.138,-0.41793,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
366,2026-09-12T07:04:57.147509+00:00,36.633428,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
367,2026-09-12T07:04:57.247501+00:00,36.733437,,pressure_invalid,-0.136,-0.41187,invalid,-0.148,-0.89697,invalid,false,false,true,false,false,false,true,false,sample
368,2026-09-12T07:04:57.347511+00:00,36.833428,,pressure_invalid,-0.144,-0.4361,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
369,2026-09-12T07:04:57.447503+00:00,36.933425,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
370,2026-09-12T07:04:57.547499+00:00,37.033424,,pressure_invalid,-0.144,-0.4361,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
371,2026-09-12T07:04:57.647500+00:00,37.133433,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
372,2026-09-12T07:04:57.747501+00:00,37.233425,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
373,2026-09-12T07:04:57.847499+00:00,37.333430,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
374,2026-09-12T07:04:57.947499+00:00,37.433428,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
375,2026-09-12T07:04:58.047500+00:00,37.533420,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
376,2026-09-12T07:04:58.147496+00:00,37.633473,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
377,2026-09-12T07:04:58.247502+00:00,37.733417,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
378,2026-09-12T07:04:58.347502+00:00,37.833430,,pressure_invalid,-0.142,-0.43004,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
379,2026-09-12T07:04:58.447504+00:00,37.933431,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
380,2026-09-12T07:04:58.547557+00:00,38.033466,,pressure_invalid,-0.146,-0.44216,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
381,2026-09-12T07:04:58.647553+00:00,38.133465,,pressure_invalid,-0.148,-0.44821,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
382,2026-09-12T07:04:58.747555+00:00,38.233469,,pressure_invalid,-0.146,-0.44216,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
383,2026-09-12T07:04:58.847499+00:00,38.333434,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
384,2026-09-12T07:04:58.947499+00:00,38.433441,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
385,2026-09-12T07:04:59.047497+00:00,38.533485,,pressure_invalid,-0.144,-0.4361,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
386,2026-09-12T07:04:59.147495+00:00,38.633431,,pressure_invalid,-0.144,-0.4361,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
387,2026-09-12T07:04:59.247504+00:00,38.733502,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
388,2026-09-12T07:04:59.347498+00:00,38.833431,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
389,2026-09-12T07:04:59.447499+00:00,38.933431,,pressure_invalid,-0.144,-0.4361,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
390,2026-09-12T07:04:59.547496+00:00,39.033440,,pressure_invalid,-0.14,-0.42399,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
391,2026-09-12T07:04:59.647503+00:00,39.133430,,pressure_invalid,-0.146,-0.44216,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
392,2026-09-12T07:04:59.747495+00:00,39.233414,,pressure_invalid,-0.144,-0.4361,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
393,2026-09-12T07:04:59.847498+00:00,39.333424,,pressure_invalid,-0.146,-0.44216,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
394,2026-09-12T07:04:59.947497+00:00,39.433431,,pressure_invalid,-0.142,-0.43004,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
395,2026-09-12T07:05:00.047499+00:00,39.533431,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
396,2026-09-12T07:05:00.147498+00:00,39.633472,,pressure_invalid,-0.144,-0.4361,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
397,2026-09-12T07:05:00.247499+00:00,39.733431,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
398,2026-09-12T07:05:00.347497+00:00,39.833425,,pressure_invalid,-0.14,-0.42399,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
399,2026-09-12T07:05:00.447501+00:00,39.933425,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
400,2026-09-12T07:05:00.547496+00:00,40.033429,,pressure_invalid,-0.142,-0.43004,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
401,2026-09-12T07:05:00.647506+00:00,40.133432,,pressure_invalid,-0.144,-0.4361,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
402,2026-09-12T07:05:00.747502+00:00,40.233421,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
403,2026-09-12T07:05:00.847498+00:00,40.333431,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
404,2026-09-12T07:05:00.947498+00:00,40.433428,,pressure_invalid,-0.14,-0.42399,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
405,2026-09-12T07:05:01.047500+00:00,40.533436,,pressure_invalid,-0.144,-0.4361,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
406,2026-09-12T07:05:01.147506+00:00,40.633432,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
407,2026-09-12T07:05:01.247505+00:00,40.733420,,pressure_invalid,-0.14,-0.42399,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
408,2026-09-12T07:05:01.347516+00:00,40.833444,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
409,2026-09-12T07:05:01.447498+00:00,40.933416,,pressure_invalid,-0.146,-0.44216,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
410,2026-09-12T07:05:01.547497+00:00,41.033424,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
411,2026-09-12T07:05:01.647505+00:00,41.133427,,pressure_invalid,-0.14,-0.42399,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
412,2026-09-12T07:05:01.747499+00:00,41.233429,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
413,2026-09-12T07:05:01.847497+00:00,41.333438,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
414,2026-09-12T07:05:01.947496+00:00,41.433429,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
415,2026-09-12T07:05:02.047497+00:00,41.533441,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
416,2026-09-12T07:05:02.147498+00:00,41.633444,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
417,2026-09-12T07:05:02.247501+00:00,41.733452,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
418,2026-09-12T07:05:02.347546+00:00,41.833516,,pressure_invalid,-0.142,-0.43004,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
419,2026-09-12T07:05:02.447504+00:00,41.933431,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
420,2026-09-12T07:05:02.547522+00:00,42.033580,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
421,2026-09-12T07:05:02.647508+00:00,42.133454,,pressure_invalid,-0.14,-0.42399,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
422,2026-09-12T07:05:02.747507+00:00,42.233430,,pressure_invalid,-0.148,-0.44821,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
423,2026-09-12T07:05:02.847499+00:00,42.333442,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
424,2026-09-12T07:05:02.947498+00:00,42.433433,,pressure_invalid,-0.14,-0.42399,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
425,2026-09-12T07:05:03.047510+00:00,42.533446,,pressure_invalid,-0.138,-0.41793,invalid,-0.138,-0.83636,invalid,false,false,true,false,false,false,true,false,sample
426,2026-09-12T07:05:03.147500+00:00,42.633471,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
427,2026-09-12T07:05:03.247499+00:00,42.733434,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
428,2026-09-12T07:05:03.347501+00:00,42.833437,,pressure_invalid,-0.148,-0.44821,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
429,2026-09-12T07:05:03.447502+00:00,42.933436,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
430,2026-09-12T07:05:03.547499+00:00,43.033432,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
431,2026-09-12T07:05:03.647504+00:00,43.133427,,pressure_invalid,-0.14,-0.42399,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
432,2026-09-12T07:05:03.747499+00:00,43.233431,,pressure_invalid,-0.138,-0.41793,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
433,2026-09-12T07:05:03.847505+00:00,43.333493,,pressure_invalid,-0.144,-0.4361,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
434,2026-09-12T07:05:03.947494+00:00,43.433405,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
435,2026-09-12T07:05:04.047497+00:00,43.533432,,pressure_invalid,-0.148,-0.44821,invalid,-0.138,-0.83636,invalid,false,false,true,false,false,false,true,false,sample
436,2026-09-12T07:05:04.147497+00:00,43.633463,,pressure_invalid,-0.144,-0.4361,invalid,-0.138,-0.83636,invalid,false,false,true,false,false,false,true,false,sample
437,2026-09-12T07:05:04.247496+00:00,43.733474,,pressure_invalid,-0.144,-0.4361,invalid,-0.148,-0.89697,invalid,false,false,true,false,false,false,true,false,sample
438,2026-09-12T07:05:04.347497+00:00,43.833421,,pressure_invalid,-0.146,-0.44216,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
439,2026-09-12T07:05:04.447501+00:00,43.933432,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
440,2026-09-12T07:05:04.547495+00:00,44.033423,,pressure_invalid,-0.142,-0.43004,invalid,-0.148,-0.89697,invalid,false,false,true,false,false,false,true,false,sample
441,2026-09-12T07:05:04.647497+00:00,44.133432,,pressure_invalid,-0.144,-0.4361,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
442,2026-09-12T07:05:04.747497+00:00,44.233474,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
443,2026-09-12T07:05:04.847498+00:00,44.333421,,pressure_invalid,-0.144,-0.4361,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
444,2026-09-12T07:05:04.947500+00:00,44.433442,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
445,2026-09-12T07:05:05.047498+00:00,44.533423,,pressure_invalid,-0.14,-0.42399,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
446,2026-09-12T07:05:05.147499+00:00,44.633434,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
447,2026-09-12T07:05:05.247500+00:00,44.733430,,pressure_invalid,-0.144,-0.4361,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
448,2026-09-12T07:05:05.347508+00:00,44.833419,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
449,2026-09-12T07:05:05.447502+00:00,44.933442,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
450,2026-09-12T07:05:05.547500+00:00,45.033441,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
451,2026-09-12T07:05:05.647496+00:00,45.133432,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
452,2026-09-12T07:05:05.747497+00:00,45.233424,,pressure_invalid,-0.14,-0.42399,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
453,2026-09-12T07:05:05.847498+00:00,45.333424,,pressure_invalid,-0.14,-0.42399,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
454,2026-09-12T07:05:05.947498+00:00,45.433423,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
455,2026-09-12T07:05:06.047500+00:00,45.533432,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
456,2026-09-12T07:05:06.147500+00:00,45.633426,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
457,2026-09-12T07:05:06.247502+00:00,45.733425,,pressure_invalid,-0.142,-0.43004,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
458,2026-09-12T07:05:06.347497+00:00,45.833427,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
459,2026-09-12T07:05:06.447505+00:00,45.933439,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
460,2026-09-12T07:05:06.547499+00:00,46.033477,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
461,2026-09-12T07:05:06.647490+00:00,46.133420,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
462,2026-09-12T07:05:06.747500+00:00,46.233426,,pressure_invalid,-0.146,-0.44216,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
463,2026-09-12T07:05:06.847501+00:00,46.333441,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
464,2026-09-12T07:05:06.947499+00:00,46.433426,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
465,2026-09-12T07:05:07.047513+00:00,46.533433,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
466,2026-09-12T07:05:07.147516+00:00,46.633465,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
