sample_index,timestamp_utc,elapsed_s,event,reason,pressure_voltage_v,pressure_bar,pressure_state,flow_voltage_v,flow_l_min,flow_state,estop_active,process_healthy,trip_latched,permit_requested,gpio23_command_high,relay_energized_expected,red_indicator_expected,green_indicator_expected,record_kind
164,2026-09-12T07:24:57.113645+00:00,16.431831,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
165,2026-09-12T07:24:57.213560+00:00,16.531681,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
166,2026-09-12T07:24:57.313571+00:00,16.631720,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
167,2026-09-12T07:24:57.413599+00:00,16.731758,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
168,2026-09-12T07:24:57.513567+00:00,16.831708,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
169,2026-09-12T07:24:57.613558+00:00,16.931677,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
170,2026-09-12T07:24:57.713559+00:00,17.031678,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
171,2026-09-12T07:24:57.813565+00:00,17.131696,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
172,2026-09-12T07:24:57.913560+00:00,17.231675,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
173,2026-09-12T07:24:58.013556+00:00,17.331692,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
173,2026-09-12T07:24:58.013556+00:00,17.331692,trip_reset_output_safe,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,command
174,2026-09-12T07:24:58.113644+00:00,17.432345,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
175,2026-09-12T07:24:58.213638+00:00,17.532032,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
176,2026-09-12T07:24:58.313566+00:00,17.631703,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
177,2026-09-12T07:24:58.413561+00:00,17.731692,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
178,2026-09-12T07:24:58.513584+00:00,17.831739,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
179,2026-09-12T07:24:58.613563+00:00,17.931694,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
180,2026-09-12T07:24:58.713571+00:00,18.031708,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
181,2026-09-12T07:24:58.813563+00:00,18.131690,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
182,2026-09-12T07:24:58.913563+00:00,18.231687,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
183,2026-09-12T07:24:59.013562+00:00,18.331688,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
184,2026-09-12T07:24:59.113561+00:00,18.431702,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
185,2026-09-12T07:24:59.213563+00:00,18.531688,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
186,2026-09-12T07:24:59.313562+00:00,18.631694,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
187,2026-09-12T07:24:59.413565+00:00,18.731704,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
188,2026-09-12T07:24:59.513560+00:00,18.831689,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
189,2026-09-12T07:24:59.613558+00:00,18.931684,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
190,2026-09-12T07:24:59.713560+00:00,19.031693,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
191,2026-09-12T07:24:59.813559+00:00,19.131695,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
192,2026-09-12T07:24:59.913560+00:00,19.231684,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
193,2026-09-12T07:25:00.013559+00:00,19.331682,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
194,2026-09-12T07:25:00.113560+00:00,19.431684,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
195,2026-09-12T07:25:00.213562+00:00,19.531693,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
196,2026-09-12T07:25:00.313559+00:00,19.631685,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
197,2026-09-12T07:25:00.413562+00:00,19.731695,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
198,2026-09-12T07:25:00.513593+00:00,19.831728,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
199,2026-09-12T07:25:00.613590+00:00,19.931717,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
200,2026-09-12T07:25:00.713562+00:00,20.031699,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
201,2026-09-12T07:25:00.813561+00:00,20.131694,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
202,2026-09-12T07:25:00.913560+00:00,20.231686,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
203,2026-09-12T07:25:01.013562+00:00,20.331695,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
204,2026-09-12T07:25:01.113566+00:00,20.431699,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
205,2026-09-12T07:25:01.213562+00:00,20.531695,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
206,2026-09-12T07:25:01.313571+00:00,20.631724,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
207,2026-09-12T07:25:01.413568+00:00,20.731704,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
208,2026-09-12T07:25:01.513561+00:00,20.831699,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
209,2026-09-12T07:25:01.613560+00:00,20.931697,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
210,2026-09-12T07:25:01.713561+00:00,21.031683,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
211,2026-09-12T07:25:01.813563+00:00,21.131701,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
212,2026-09-12T07:25:01.913562+00:00,21.231689,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
213,2026-09-12T07:25:02.013559+00:00,21.331687,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
214,2026-09-12T07:25:02.113611+00:00,21.433439,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
215,2026-09-12T07:25:02.213642+00:00,21.533165,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
216,2026-09-12T07:25:02.313673+00:00,21.633277,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
217,2026-09-12T07:25:02.413614+00:00,21.733125,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
218,2026-09-12T07:25:02.513618+00:00,21.833133,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
219,2026-09-12T07:25:02.613615+00:00,21.933128,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
220,2026-09-12T07:25:02.713615+00:00,22.033121,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
221,2026-09-12T07:25:02.813614+00:00,22.133134,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
222,2026-09-12T07:25:02.913616+00:00,22.233127,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
223,2026-09-12T07:25:03.013613+00:00,22.333133,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
224,2026-09-12T07:25:03.113613+00:00,22.433134,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
225,2026-09-12T07:25:03.213619+00:00,22.533131,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
226,2026-09-12T07:25:03.313617+00:00,22.633145,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
227,2026-09-12T07:25:03.413620+00:00,22.733134,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
228,2026-09-12T07:25:03.513618+00:00,22.833290,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
229,2026-09-12T07:25:03.613624+00:00,22.933144,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
230,2026-09-12T07:25:03.713616+00:00,23.033154,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
231,2026-09-12T07:25:03.813626+00:00,23.133150,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
232,2026-09-12T07:25:03.913619+00:00,23.233142,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
233,2026-09-12T07:25:04.013617+00:00,23.333170,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
234,2026-09-12T07:25:04.113619+00:00,23.433128,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
235,2026-09-12T07:25:04.213621+00:00,23.533142,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
236,2026-09-12T07:25:04.313618+00:00,23.633122,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
237,2026-09-12T07:25:04.413617+00:00,23.733128,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
238,2026-09-12T07:25:04.513629+00:00,23.833163,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
239,2026-09-12T07:25:04.613616+00:00,23.933123,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
240,2026-09-12T07:25:04.713615+00:00,24.033129,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
241,2026-09-12T07:25:04.813617+00:00,24.133121,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
242,2026-09-12T07:25:04.913618+00:00,24.233124,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
243,2026-09-12T07:25:05.013618+00:00,24.333134,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
244,2026-09-12T07:25:05.113613+00:00,24.433123,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
245,2026-09-12T07:25:05.213617+00:00,24.533134,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
246,2026-09-12T07:25:05.313622+00:00,24.633148,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
247,2026-09-12T07:25:05.413622+00:00,24.733266,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
248,2026-09-12T07:25:05.513626+00:00,24.833189,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
249,2026-09-12T07:25:05.613615+00:00,24.933133,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
250,2026-09-12T07:25:05.713612+00:00,25.033124,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
251,2026-09-12T07:25:05.813654+00:00,25.133203,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
252,2026-09-12T07:25:05.913617+00:00,25.233128,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
253,2026-09-12T07:25:06.013618+00:00,25.333135,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
254,2026-09-12T07:25:06.113615+00:00,25.433130,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
255,2026-09-12T07:25:06.213619+00:00,25.533131,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
256,2026-09-12T07:25:06.313620+00:00,25.633142,,output_safe,0.0,0.0,safe,0.0,0.0,safe,false,true,false,false,false,false,true,false,sample
257,2026-09-12T07:25:06.413617+00:00,25.733384,sensor_invalid_forced_safe,pressure_invalid,-0.002,-0.00606,invalid,0.0,0.0,safe,false,false,true,false,false,false,true,false,sample
258,2026-09-12T07:25:06.513626+00:00,25.833228,process_safe_reset_required,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
259,2026-09-12T07:25:06.613617+00:00,25.933125,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
260,2026-09-12T07:25:06.713618+00:00,26.033130,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
261,2026-09-12T07:25:06.813616+00:00,26.133131,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
262,2026-09-12T07:25:06.913618+00:00,26.233125,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
263,2026-09-12T07:25:07.013617+00:00,26.333139,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
264,2026-09-12T07:25:07.113616+00:00,26.433145,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
265,2026-09-12T07:25:07.213622+00:00,26.533140,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
266,2026-09-12T07:25:07.313634+00:00,26.633158,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
267,2026-09-12T07:25:07.413616+00:00,26.733144,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
268,2026-09-12T07:25:07.513621+00:00,26.833136,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
269,2026-09-12T07:25:07.613618+00:00,26.933142,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
270,2026-09-12T07:25:07.713621+00:00,27.033138,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
271,2026-09-12T07:25:07.813621+00:00,27.133151,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
272,2026-09-12T07:25:07.913618+00:00,27.233146,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
273,2026-09-12T07:25:08.013620+00:00,27.333143,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
274,2026-09-12T07:25:08.113618+00:00,27.433139,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
275,2026-09-12T07:25:08.213623+00:00,27.533141,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
276,2026-09-12T07:25:08.313654+00:00,27.633184,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
277,2026-09-12T07:25:08.413622+00:00,27.733137,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
278,2026-09-12T07:25:08.513656+00:00,27.833399,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
278,2026-09-12T07:25:08.513656+00:00,27.833399,permit_rejected_reset_required,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,command
279,2026-09-12T07:25:08.613635+00:00,27.932496,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
280,2026-09-12T07:25:08.713616+00:00,28.031794,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
281,2026-09-12T07:25:08.813568+00:00,28.131715,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
282,2026-09-12T07:25:08.913567+00:00,28.231717,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
283,2026-09-12T07:25:09.013579+00:00,28.331733,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
284,2026-09-12T07:25:09.113610+00:00,28.431769,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
285,2026-09-12T07:25:09.213570+00:00,28.531707,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
286,2026-09-12T07:25:09.313575+00:00,28.631730,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
287,2026-09-12T07:25:09.413605+00:00,28.731769,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
288,2026-09-12T07:25:09.513574+00:00,28.831723,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
289,2026-09-12T07:25:09.613584+00:00,28.931749,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
290,2026-09-12T07:25:09.713569+00:00,29.031711,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
291,2026-09-12T07:25:09.813576+00:00,29.131724,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
292,2026-09-12T07:25:09.913568+00:00,29.231710,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
293,2026-09-12T07:25:10.013569+00:00,29.331723,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
294,2026-09-12T07:25:10.113591+00:00,29.431757,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
295,2026-09-12T07:25:10.213568+00:00,29.531712,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
296,2026-09-12T07:25:10.313568+00:00,29.631718,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
297,2026-09-12T07:25:10.413570+00:00,29.731722,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
298,2026-09-12T07:25:10.513569+00:00,29.831720,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
299,2026-09-12T07:25:10.613577+00:00,29.931739,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
300,2026-09-12T07:25:10.713568+00:00,30.031708,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
301,2026-09-12T07:25:10.813569+00:00,30.131715,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
302,2026-09-12T07:25:10.913570+00:00,30.231735,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
303,2026-09-12T07:25:11.013569+00:00,30.331720,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
304,2026-09-12T07:25:11.113574+00:00,30.431728,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
305,2026-09-12T07:25:11.213568+00:00,30.531723,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
306,2026-09-12T07:25:11.313570+00:00,30.631709,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
307,2026-09-12T07:25:11.413572+00:00,30.731721,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
308,2026-09-12T07:25:11.513573+00:00,30.831721,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
309,2026-09-12T07:25:11.613568+00:00,30.931713,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
310,2026-09-12T07:25:11.713573+00:00,31.031737,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
311,2026-09-12T07:25:11.813570+00:00,31.131718,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
312,2026-09-12T07:25:11.913568+00:00,31.231720,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
313,2026-09-12T07:25:12.013570+00:00,31.331746,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
314,2026-09-12T07:25:12.113577+00:00,31.431825,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
315,2026-09-12T07:25:12.213571+00:00,31.531717,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
316,2026-09-12T07:25:12.313568+00:00,31.631725,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
317,2026-09-12T07:25:12.413585+00:00,31.731749,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
318,2026-09-12T07:25:12.513571+00:00,31.831725,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
319,2026-09-12T07:25:12.613569+00:00,31.931735,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
320,2026-09-12T07:25:12.713574+00:00,32.031735,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
321,2026-09-12T07:25:12.813569+00:00,32.131716,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
322,2026-09-12T07:25:12.913569+00:00,32.231718,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
323,2026-09-12T07:25:13.013569+00:00,32.331721,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
324,2026-09-12T07:25:13.113569+00:00,32.431718,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
325,2026-09-12T07:25:13.213571+00:00,32.531721,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
326,2026-09-12T07:25:13.313577+00:00,32.631740,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
327,2026-09-12T07:25:13.413570+00:00,32.731721,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
328,2026-09-12T07:25:13.513571+00:00,32.831716,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
329,2026-09-12T07:25:13.613607+00:00,32.933127,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
330,2026-09-12T07:25:13.713626+00:00,33.033158,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
331,2026-09-12T07:25:13.813624+00:00,33.133147,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
332,2026-09-12T07:25:13.913623+00:00,33.233142,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
333,2026-09-12T07:25:14.013623+00:00,33.333143,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
334,2026-09-12T07:25:14.113621+00:00,33.433144,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
335,2026-09-12T07:25:14.213623+00:00,33.533137,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
336,2026-09-12T07:25:14.313675+00:00,33.633178,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
337,2026-09-12T07:25:14.413623+00:00,33.733146,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
338,2026-09-12T07:25:14.513624+00:00,33.833314,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
339,2026-09-12T07:25:14.613626+00:00,33.933140,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
340,2026-09-12T07:25:14.713624+00:00,34.033160,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
341,2026-09-12T07:25:14.813624+00:00,34.133144,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
342,2026-09-12T07:25:14.913624+00:00,34.233144,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
343,2026-09-12T07:25:15.013623+00:00,34.333150,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
344,2026-09-12T07:25:15.113624+00:00,34.433146,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
345,2026-09-12T07:25:15.213621+00:00,34.533143,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
346,2026-09-12T07:25:15.313625+00:00,34.633142,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
347,2026-09-12T07:25:15.413664+00:00,34.733178,,reset_required,0.0,0.0,safe,0.0,0.0,safe,false,true,true,false,false,false,true,false,sample
